Date,Time,Open,High,Low,Close
2022/1/10,10:15:00,18216,18225,18186,18208
2022/1/10,10:30:00,18208,18215,18190,18197
2022/1/10,10:45:00,18197,18213,18186,18207
2022/1/10,11:00:00,18209,18210,18184,18198
2022/1/10,11:15:00,18199,18202,18154,18180
2022/1/10,11:30:00,18180,18196,18170,18191
2022/1/10,11:45:00,18191,18207,18189,18200
2022/1/10,12:00:00,18200,18210,18192,18195
2022/1/10,12:15:00,18196,18246,18195,18241
2022/1/10,12:30:00,18240,18245,18223,18225
2022/1/10,12:45:00,18223,18234,18213,18232
2022/1/10,13:00:00,18233,18234,18200,18207
2022/1/10,13:15:00,18207,18236,18204,18235
2022/1/10,13:30:00,18235,18264,18235,18258
2022/1/11,08:45:00,18200,18254,18199,18250
2022/1/11,09:00:00,18249,18254,18162,18167
2022/1/11,09:15:00,18166,18192,18146,18167
2022/1/11,09:30:00,18168,18180,18123,18133
2022/1/11,09:45:00,18134,18148,18111,18121
2022/1/11,10:00:00,18119,18199,18102,18185
2022/1/11,10:15:00,18186,18209,18184,18197
2022/1/11,10:30:00,18198,18206,18177,18199
2022/1/11,10:45:00,18200,18240,18200,18234
2022/1/11,11:00:00,18233,18247,18224,18233
2022/1/11,11:15:00,18232,18295,18229,18279
2022/1/11,11:30:00,18280,18290,18275,18277
2022/1/11,11:45:00,18279,18284,18267,18272
2022/1/11,12:00:00,18274,18275,18220,18227
2022/1/11,12:15:00,18229,18234,18188,18188
2022/1/11,12:30:00,18188,18218,18183,18208
2022/1/11,12:45:00,18209,18216,18188,18196
2022/1/11,13:00:00,18197,18223,18173,18206
2022/1/11,13:15:00,18205,18254,18197,18245
2022/1/11,13:30:00,18245,18284,18243,18280
2022/1/12,08:45:00,18403,18411,18369,18381
2022/1/12,09:00:00,18381,18382,18352,18352
2022/1/12,09:15:00,18353,18370,18341,18368
2022/1/12,09:30:00,18366,18368,18316,18317
2022/1/12,09:45:00,18318,18327,18295,18313
2022/1/12,10:00:00,18313,18333,18307,18316
2022/1/12,10:15:00,18318,18325,18298,18303
2022/1/12,10:30:00,18302,18319,18281,18309
2022/1/12,10:45:00,18310,18316,18288,18304
2022/1/12,11:00:00,18303,18306,18277,18284
2022/1/12,11:15:00,18284,18294,18271,18287
2022/1/12,11:30:00,18287,18314,18286,18302
2022/1/12,11:45:00,18302,18310,18293,18303
2022/1/12,12:00:00,18305,18315,18301,18301
2022/1/12,12:15:00,18301,18319,18286,18310
2022/1/12,12:30:00,18310,18336,18306,18317
2022/1/12,12:45:00,18318,18326,18308,18310
2022/1/12,13:00:00,18311,18345,18303,18330
2022/1/12,13:15:00,18330,18362,18330,18359
2022/1/12,13:30:00,18360,18379,18354,18375
2022/1/13,08:45:00,18433,18449,18390,18392
2022/1/13,09:00:00,18390,18422,18381,18413
2022/1/13,09:15:00,18414,18415,18368,18381
2022/1/13,09:30:00,18381,18469,18380,18468
2022/1/13,09:45:00,18468,18485,18400,18402
2022/1/13,10:00:00,18403,18417,18382,18391
2022/1/13,10:15:00,18391,18409,18380,18382
2022/1/13,10:30:00,18382,18398,18364,18388
2022/1/13,10:45:00,18387,18392,18372,18374
2022/1/13,11:00:00,18374,18403,18370,18383
2022/1/13,11:15:00,18383,18398,18380,18389
2022/1/13,11:30:00,18390,18421,18389,18413
2022/1/13,11:45:00,18414,18427,18408,18426
2022/1/13,12:00:00,18427,18439,18422,18426
2022/1/13,12:15:00,18427,18438,18421,18437
2022/1/13,12:30:00,18437,18444,18416,18420
2022/1/13,12:45:00,18421,18438,18420,18424
2022/1/13,13:00:00,18424,18442,18414,18418
2022/1/13,13:15:00,18417,18445,18415,18444
2022/1/13,13:30:00,18444,18446,18420,18425
2022/1/14,08:45:00,18549,18560,18471,18475
2022/1/14,09:00:00,18475,18482,18340,18407
2022/1/14,09:15:00,18407,18413,18321,18328
2022/1/14,09:30:00,18328,18347,18266,18271
2022/1/14,09:45:00,18271,18303,18220,18235
2022/1/14,10:00:00,18237,18287,18230,18261
2022/1/14,10:15:00,18262,18310,18252,18304
2022/1/14,10:30:00,18304,18325,18289,18321
2022/1/14,10:45:00,18320,18332,18288,18313
2022/1/14,11:00:00,18314,18326,18299,18312
2022/1/14,11:15:00,18312,18313,18272,18276
2022/1/14,11:30:00,18276,18283,18256,18262
2022/1/14,11:45:00,18263,18315,18260,18308
2022/1/14,12:00:00,18307,18347,18302,18337
2022/1/14,12:15:00,18336,18357,18326,18338
2022/1/14,12:30:00,18337,18341,18298,18301
2022/1/14,12:45:00,18301,18332,18296,18329
2022/1/14,13:00:00,18329,18347,18324,18333
2022/1/14,13:15:00,18332,18388,18332,18382
2022/1/14,13:30:00,18382,18391,18357,18357
2022/1/17,08:45:00,18417,18462,18387,18441
2022/1/17,09:00:00,18439,18473,18410,18451
2022/1/17,09:15:00,18450,18484,18426,18475
2022/1/17,09:30:00,18473,18508,18463,18507
2022/1/17,09:45:00,18507,18519,18486,18507
2022/1/17,10:00:00,18506,18522,18495,18506
2022/1/17,10:15:00,18506,18520,18482,18485
2022/1/17,10:30:00,18485,18494,18467,18475
2022/1/17,10:45:00,18476,18488,18450,18463
2022/1/17,11:00:00,18463,18488,18457,18486
2022/1/17,11:15:00,18486,18494,18480,18489
2022/1/17,11:30:00,18490,18508,18489,18497
2022/1/17,11:45:00,18497,18501,18483,18495
2022/1/17,12:00:00,18492,18496,18480,18488
2022/1/17,12:15:00,18486,18503,18485,18492
2022/1/17,12:30:00,18493,18495,18481,18490
2022/1/17,12:45:00,18489,18502,18488,18496
2022/1/17,13:00:00,18496,18512,18488,18500
2022/1/17,13:15:00,18501,18537,18501,18524
2022/1/17,13:30:00,18524,18526,18501,18509
2022/1/18,08:45:00,18531,18555,18514,18514
2022/1/18,09:00:00,18514,18526,18472,18509
2022/1/18,09:15:00,18510,18535,18487,18533
2022/1/18,09:30:00,18535,18571,18521,18571
2022/1/18,09:45:00,18571,18577,18544,18565
2022/1/18,10:00:00,18567,18583,18547,18558
2022/1/18,10:15:00,18556,18571,18536,18551
2022/1/18,10:30:00,18551,18558,18539,18549
2022/1/18,10:45:00,18549,18569,18540,18567
2022/1/18,11:00:00,18567,18570,18556,18565
2022/1/18,11:15:00,18565,18570,18557,18566
2022/1/18,11:30:00,18564,18565,18503,18504
2022/1/18,11:45:00,18504,18505,18485,18504
2022/1/18,12:00:00,18503,18514,18497,18505
2022/1/18,12:15:00,18505,18509,18454,18467
2022/1/18,12:30:00,18467,18468,18437,18440
2022/1/18,12:45:00,18438,18454,18420,18436
2022/1/18,13:00:00,18436,18442,18382,18401
2022/1/18,13:15:00,18401,18417,18389,18392
2022/1/18,13:30:00,18393,18394,18347,18349
2022/1/19,08:45:00,18261,18284,18237,18251
2022/1/19,09:00:00,18252,18323,18230,18306
2022/1/19,09:15:00,18308,18337,18276,18328
2022/1/19,09:30:00,18328,18345,18293,18297
2022/1/19,09:45:00,18297,18322,18286,18311
2022/1/19,10:00:00,18313,18335,18311,18326
2022/1/19,10:15:00,18325,18332,18301,18309
2022/1/19,10:30:00,18309,18314,18271,18273
2022/1/19,10:45:00,18272,18294,18266,18289
2022/1/19,11:00:00,18290,18290,18250,18264
2022/1/19,11:15:00,18263,18284,18233,18248
2022/1/19,11:30:00,18249,18263,18238,18242
2022/1/19,11:45:00,18242,18249,18210,18238
2022/1/19,12:00:00,18239,18264,18234,18250
2022/1/19,12:15:00,18250,18251,18235,18245
2022/1/19,12:30:00,18245,18259,18230,18239
2022/1/19,12:45:00,18239,18243,18226,18234
2022/1/19,13:00:00,18233,18233,18211,18211
2022/1/19,13:15:00,18212,18222,18211,18218
2022/1/20,08:45:00,18203,18216,18153,18165
2022/1/20,09:00:00,18166,18211,18165,18173
2022/1/20,09:15:00,18173,18173,18081,18145
2022/1/20,09:30:00,18145,18184,18138,18144
2022/1/20,09:45:00,18144,18183,18142,18158
2022/1/20,10:00:00,18159,18186,18152,18153
2022/1/20,10:15:00,18152,18175,18130,18163
2022/1/20,10:30:00,18161,18163,18112,18119
2022/1/20,10:45:00,18121,18149,18115,18146
2022/1/20,11:00:00,18146,18159,18136,18137
2022/1/20,11:15:00,18138,18185,18131,18176
2022/1/20,11:30:00,18177,18209,18171,18202
2022/1/20,11:45:00,18202,18222,18191,18213
2022/1/20,12:00:00,18212,18247,18208,18240
2022/1/20,12:15:00,18240,18255,18222,18230
2022/1/20,12:30:00,18230,18241,18224,18229
2022/1/20,12:45:00,18229,18270,18229,18252
2022/1/20,13:00:00,18252,18256,18233,18240
2022/1/20,13:15:00,18242,18263,18233,18234
2022/1/20,13:30:00,18235,18236,18208,18226
2022/1/21,08:45:00,18026,18050,18001,18002
2022/1/21,09:00:00,18003,18034,17949,17966
2022/1/21,09:15:00,17966,17988,17928,17983
2022/1/21,09:30:00,17983,17984,17908,17933
2022/1/21,09:45:00,17933,17976,17896,17971
2022/1/21,10:00:00,17971,18015,17959,17990
2022/1/21,10:15:00,17990,17994,17946,17949
2022/1/21,10:30:00,17951,17956,17915,17916
2022/1/21,10:45:00,17915,17937,17892,17936
2022/1/21,11:00:00,17935,17943,17904,17913
2022/1/21,11:15:00,17915,17936,17890,17900
2022/1/21,11:30:00,17899,17908,17872,17881
2022/1/21,11:45:00,17880,17916,17868,17913
2022/1/21,12:00:00,17913,17931,17887,17887
2022/1/21,12:15:00,17887,17894,17865,17877
2022/1/21,12:30:00,17876,17895,17862,17872
2022/1/21,12:45:00,17872,17880,17846,17864
2022/1/21,13:00:00,17863,17878,17839,17847
2022/1/21,13:15:00,17845,17882,17836,17871
2022/1/21,13:30:00,17870,17903,17863,17895
2022/1/24,08:45:00,17736,17798,17736,17775
2022/1/24,09:00:00,17775,17814,17760,17778
2022/1/24,09:15:00,17778,17783,17703,17748
2022/1/24,09:30:00,17748,17783,17724,17759
2022/1/24,09:45:00,17758,17823,17747,17817
2022/1/24,10:00:00,17816,17838,17801,17829
2022/1/24,10:15:00,17829,17840,17811,17834
2022/1/24,10:30:00,17833,17865,17812,17862
2022/1/24,10:45:00,17863,17869,17814,17819
2022/1/24,11:00:00,17820,17850,17811,17840
2022/1/24,11:15:00,17842,17880,17841,17878
2022/1/24,11:30:00,17878,17898,17874,17877
2022/1/24,11:45:00,17877,17885,17864,17868
2022/1/24,12:00:00,17866,17899,17866,17888
2022/1/24,12:15:00,17889,17905,17883,17904
2022/1/24,12:30:00,17905,17936,17902,17919
2022/1/24,12:45:00,17919,17931,17909,17922
2022/1/24,13:00:00,17924,17949,17913,17943
2022/1/24,13:15:00,17944,17973,17935,17952
2022/1/24,13:30:00,17953,17965,17942,17957
2022/1/25,08:45:00,17790,17799,17720,17738
2022/1/25,09:00:00,17737,17756,17667,17668
2022/1/25,09:15:00,17669,17765,17666,17753
2022/1/25,09:30:00,17753,17757,17631,17655
2022/1/25,09:45:00,17654,17740,17641,17697
2022/1/25,10:00:00,17696,17710,17634,17647
2022/1/25,10:15:00,17646,17659,17618,17633
2022/1/25,10:30:00,17632,17683,17632,17638
2022/1/25,10:45:00,17637,17662,17610,17647
2022/1/25,11:00:00,17647,17647,17593,17608
2022/1/25,11:15:00,17609,17630,17584,17591
2022/1/25,11:30:00,17593,17625,17578,17609
2022/1/25,11:45:00,17610,17624,17588,17614
2022/1/25,12:00:00,17614,17645,17598,17633
2022/1/25,12:15:00,17632,17651,17625,17642
2022/1/25,12:30:00,17640,17665,17615,17628
2022/1/25,12:45:00,17631,17641,17615,17625
2022/1/25,13:00:00,17623,17643,17584,17634
2022/1/25,13:15:00,17633,17677,17623,17664
2022/1/25,13:30:00,17666,17680,17641,17678
2022/1/26,08:45:00,17683,17696,17607,17614
2022/1/26,09:00:00,17616,17720,17610,17663
2022/1/26,09:15:00,17662,17688,17642,17663
2022/1/26,09:30:00,17662,17680,17634,17653
2022/1/26,09:45:00,17654,17716,17650,17704
2022/1/26,10:00:00,17704,17732,17704,17716
2022/1/26,10:15:00,17714,17732,17706,17721
2022/1/26,10:30:00,17722,17754,17719,17733
2022/1/26,10:45:00,17734,17757,17712,17716
2022/1/26,11:00:00,17715,17736,17713,17716
2022/1/26,11:15:00,17715,17726,17703,17705
2022/1/26,11:30:00,17704,17733,17703,17733
2022/1/26,11:45:00,17733,17741,17725,17732
2022/1/26,12:00:00,17731,17738,17705,17711
2022/1/26,12:15:00,17711,17712,17686,17689
2022/1/26,12:30:00,17689,17694,17651,17662
2022/1/26,12:45:00,17661,17683,17658,17680
2022/1/26,13:00:00,17681,17694,17673,17680
2022/1/26,13:15:00,17679,17681,17615,17627
2022/1/26,13:30:00,17628,17632,17617,17625
2022/2/7,08:45:00,17797,17806,17733,17767
2022/2/7,09:00:00,17766,17786,17723,17772
2022/2/7,09:15:00,17770,17846,17758,17839
2022/2/7,09:30:00,17838,17842,17724,17738
2022/2/7,09:45:00,17738,17763,17717,17740
2022/2/7,10:00:00,17741,17776,17727,17745
2022/2/7,10:15:00,17745,17758,17725,17740
2022/2/7,10:30:00,17739,17754,17720,17721
2022/2/7,10:45:00,17721,17725,17693,17724
2022/2/7,11:00:00,17725,17748,17723,17742
2022/2/7,11:15:00,17742,17771,17740,17767
2022/2/7,11:30:00,17767,17799,17761,17794
2022/2/7,11:45:00,17793,17802,17787,17791
2022/2/7,12:00:00,17790,17830,17790,17816
2022/2/7,12:15:00,17816,17864,17816,17842
2022/2/7,12:30:00,17840,17867,17840,17863
2022/2/7,12:45:00,17863,17884,17858,17874
2022/2/7,13:00:00,17875,17887,17867,17876
2022/2/7,13:15:00,17875,17896,17872,17873
2022/2/7,13:30:00,17874,17900,17871,17899
2022/2/8,08:45:00,17960,17997,17936,17995
2022/2/8,09:00:00,17994,18032,17975,18020
2022/2/8,09:15:00,18019,18028,17983,18001
2022/2/8,09:30:00,18001,18045,17976,18030
2022/2/8,09:45:00,18029,18034,18008,18025
2022/2/8,10:00:00,18024,18037,17992,18013
2022/2/8,10:15:00,18014,18047,18002,18041
2022/2/8,10:30:00,18041,18043,17990,18013
2022/2/8,10:45:00,18013,18043,18010,18023
2022/2/8,11:00:00,18023,18032,18008,18011
2022/2/8,11:15:00,18012,18036,18010,18033
2022/2/8,11:30:00,18033,18036,18009,18016
2022/2/8,11:45:00,18016,18024,18000,18021
2022/2/8,12:00:00,18021,18031,18012,18023
2022/2/8,12:15:00,18023,18028,18018,18021
2022/2/8,12:30:00,18021,18024,18007,18020
2022/2/8,12:45:00,18019,18043,18015,18038
2022/2/8,13:00:00,18039,18044,18030,18036
2022/2/8,13:15:00,18034,18036,17977,17978
2022/2/8,13:30:00,17978,17978,17922,17942
2022/2/9,08:45:00,18068,18083,18054,18069
2022/2/9,09:00:00,18069,18096,18056,18087
2022/2/9,09:15:00,18088,18093,18061,18091
2022/2/9,09:30:00,18091,18105,18064,18075
2022/2/9,09:45:00,18075,18099,18070,18086
2022/2/9,10:00:00,18085,18096,18068,18083
2022/2/9,10:15:00,18083,18090,18063,18068
2022/2/9,10:30:00,18067,18075,18050,18072
2022/2/9,10:45:00,18072,18098,18070,18094
2022/2/9,11:00:00,18094,18114,18092,18099
2022/2/9,11:15:00,18098,18102,18091,18097
2022/2/9,11:30:00,18097,18111,18096,18107
2022/2/9,11:45:00,18107,18116,18101,18105
2022/2/9,12:00:00,18106,18116,18102,18111
2022/2/9,12:15:00,18111,18129,18110,18128
2022/2/9,12:30:00,18127,18129,18113,18120
2022/2/9,12:45:00,18121,18130,18116,18120
2022/2/9,13:00:00,18121,18168,18118,18160
2022/2/9,13:15:00,18161,18164,18147,18155
2022/2/9,13:30:00,18155,18169,18150,18167
2022/2/10,08:45:00,18230,18240,18196,18204
2022/2/10,09:00:00,18204,18207,18185,18197
2022/2/10,09:15:00,18197,18205,18160,18164
2022/2/10,09:30:00,18164,18179,18144,18175
2022/2/10,09:45:00,18175,18190,18158,18162
2022/2/10,10:00:00,18163,18178,18149,18151
2022/2/10,10:15:00,18152,18158,18133,18155
2022/2/10,10:30:00,18155,18184,18151,18182
2022/2/10,10:45:00,18183,18209,18182,18203
2022/2/10,11:00:00,18204,18208,18189,18203
2022/2/10,11:15:00,18203,18246,18203,18223
2022/2/10,11:30:00,18223,18238,18221,18235
2022/2/10,11:45:00,18235,18236,18222,18227
2022/2/10,12:00:00,18228,18229,18206,18218
2022/2/10,12:15:00,18219,18258,18218,18249
2022/2/10,12:30:00,18249,18263,18244,18251
2022/2/10,12:45:00,18252,18261,18244,18260
2022/2/10,13:00:00,18260,18279,18259,18277
2022/2/10,13:15:00,18278,18315,18276,18315
2022/2/10,13:30:00,18314,18340,18310,18337
2022/2/11,08:45:00,18202,18233,18182,18211
2022/2/11,09:00:00,18213,18250,18198,18243
2022/2/11,09:15:00,18244,18252,18211,18225
2022/2/11,09:30:00,18225,18254,18212,18246
2022/2/11,09:45:00,18246,18253,18232,18250
2022/2/11,10:00:00,18250,18262,18228,18247
2022/2/11,10:15:00,18248,18283,18245,18266
2022/2/11,10:30:00,18265,18276,18255,18267
2022/2/11,10:45:00,18265,18280,18257,18280
2022/2/11,11:00:00,18280,18280,18235,18243
2022/2/11,11:15:00,18241,18279,18240,18278
2022/2/11,11:30:00,18278,18287,18250,18262
2022/2/11,11:45:00,18262,18287,18260,18277
2022/2/11,12:00:00,18277,18284,18263,18277
2022/2/11,12:15:00,18277,18280,18266,18272
2022/2/11,12:30:00,18272,18279,18245,18247
2022/2/11,12:45:00,18247,18260,18236,18256
2022/2/11,13:00:00,18255,18260,18244,18252
2022/2/11,13:15:00,18252,18290,18246,18282
2022/2/11,13:30:00,18283,18289,18257,18275
2022/2/14,08:45:00,18099,18132,18072,18109
2022/2/14,09:00:00,18110,18121,18001,18028
2022/2/14,09:15:00,18028,18052,18015,18018
2022/2/14,09:30:00,18019,18034,17954,17956
2022/2/14,09:45:00,17954,17974,17943,17954
2022/2/14,10:00:00,17953,17965,17934,17951
2022/2/14,10:15:00,17951,17975,17945,17959
2022/2/14,10:30:00,17960,17993,17958,17985
2022/2/14,10:45:00,17983,18003,17970,17988
2022/2/14,11:00:00,17988,17997,17959,17961
2022/2/14,11:15:00,17961,17981,17958,17968
2022/2/14,11:30:00,17969,17991,17967,17980
2022/2/14,11:45:00,17980,18025,17970,18012
2022/2/14,12:00:00,18011,18011,17980,17984
2022/2/14,12:15:00,17984,17988,17974,17987
2022/2/14,12:30:00,17987,17992,17957,17969
2022/2/14,12:45:00,17970,18017,17962,18011
2022/2/14,13:00:00,18012,18032,17989,18000
2022/2/14,13:15:00,17999,18020,17993,18002
2022/2/14,13:30:00,18002,18006,17973,17977
2022/2/15,08:45:00,17922,17989,17883,17976
2022/2/15,09:00:00,17977,18024,17976,18018
2022/2/15,09:15:00,18017,18032,17995,18021
2022/2/15,09:30:00,18022,18034,17998,18028
2022/2/15,09:45:00,18028,18045,18022,18043
2022/2/15,10:00:00,18045,18073,18035,18071
2022/2/15,10:15:00,18072,18093,18065,18088
2022/2/15,10:30:00,18087,18092,18066,18073
2022/2/15,10:45:00,18074,18088,18069,18075
2022/2/15,11:00:00,18074,18082,18071,18074
2022/2/15,11:15:00,18075,18083,18056,18059
2022/2/15,11:30:00,18059,18070,18052,18065
2022/2/15,11:45:00,18064,18067,18050,18053
2022/2/15,12:00:00,18053,18069,18043,18044
2022/2/15,12:15:00,18044,18045,18016,18017
2022/2/15,12:30:00,18018,18023,17984,18005
2022/2/15,12:45:00,18004,18013,17987,18001
2022/2/15,13:00:00,18001,18001,17936,17939
2022/2/15,13:15:00,17940,17952,17913,17948
2022/2/15,13:30:00,17948,17968,17943,17953
2022/2/16,08:45:00,18184,18202,18164,18172
2022/2/16,09:00:00,18174,18199,18167,18193
2022/2/16,09:15:00,18193,18200,18177,18179
2022/2/16,09:30:00,18179,18185,18156,18158
2022/2/16,09:45:00,18159,18171,18151,18165
2022/2/16,10:00:00,18164,18229,18158,18229
2022/2/16,10:15:00,18229,18237,18225,18235
2022/2/16,10:30:00,18234,18235,18217,18225
2022/2/16,10:45:00,18225,18248,18225,18228
2022/2/16,11:00:00,18228,18237,18224,18235
2022/2/16,11:15:00,18234,18245,18222,18230
2022/2/16,11:30:00,18231,18231,18220,18225
2022/2/16,11:45:00,18227,18233,18213,18217
2022/2/16,12:00:00,18217,18217,18183,18190
2022/2/16,12:15:00,18190,18201,18178,18179
2022/2/16,12:30:00,18179,18183,18140,18149
2022/2/16,12:45:00,18149,18169,18145,18167
2022/2/16,13:00:00,18168,18205,18162,18201
2022/2/16,13:15:00,18201,18208,18199,18207
2022/2/17,08:45:00,18269,18281,18251,18262
2022/2/17,09:00:00,18261,18285,18245,18274
2022/2/17,09:15:00,18273,18302,18262,18290
2022/2/17,09:30:00,18291,18294,18255,18267
2022/2/17,09:45:00,18268,18296,18257,18275
2022/2/17,10:00:00,18275,18325,18275,18311
2022/2/17,10:15:00,18312,18320,18283,18294
2022/2/17,10:30:00,18294,18299,18266,18266
2022/2/17,10:45:00,18266,18294,18262,18292
2022/2/17,11:00:00,18292,18319,18281,18318
2022/2/17,11:15:00,18318,18330,18312,18322
2022/2/17,11:30:00,18323,18327,18309,18322
2022/2/17,11:45:00,18322,18325,18233,18239
2022/2/17,12:00:00,18238,18245,18170,18206
2022/2/17,12:15:00,18205,18208,18178,18197
2022/2/17,12:30:00,18196,18219,18188,18207
2022/2/17,12:45:00,18205,18225,18189,18192
2022/2/17,13:00:00,18191,18237,18168,18214
2022/2/17,13:15:00,18212,18248,18212,18244
2022/2/17,13:30:00,18243,18252,18232,18243
2022/2/18,08:45:00,18065,18080,18039,18077
2022/2/18,09:00:00,18077,18109,18064,18091
2022/2/18,09:15:00,18091,18128,18087,18119
2022/2/18,09:30:00,18119,18195,18117,18191
2022/2/18,09:45:00,18193,18210,18166,18196
2022/2/18,10:00:00,18196,18206,18175,18192
2022/2/18,10:15:00,18191,18206,18170,18182
2022/2/18,10:30:00,18182,18197,18168,18189
2022/2/18,10:45:00,18188,18198,18176,18188
2022/2/18,11:00:00,18188,18194,18171,18190
2022/2/18,11:15:00,18190,18231,18183,18228
2022/2/18,11:30:00,18227,18229,18204,18213
2022/2/18,11:45:00,18214,18229,18210,18214
2022/2/18,12:00:00,18214,18228,18210,18223
2022/2/18,12:15:00,18222,18246,18217,18237
2022/2/18,12:30:00,18238,18244,18226,18233
2022/2/18,12:45:00,18233,18236,18215,18228
2022/2/18,13:00:00,18229,18245,18229,18233
2022/2/18,13:15:00,18234,18254,18222,18225
2022/2/18,13:30:00,18225,18232,18216,18226
2022/2/21,08:45:00,18001,18085,17970,18082
2022/2/21,09:00:00,18083,18142,18067,18130
2022/2/21,09:15:00,18128,18155,18111,18141
2022/2/21,09:30:00,18140,18192,18139,18183
2022/2/21,09:45:00,18183,18195,18161,18174
2022/2/21,10:00:00,18174,18185,18171,18171
2022/2/21,10:15:00,18172,18178,18136,18168
2022/2/21,10:30:00,18168,18194,18148,18153
2022/2/21,10:45:00,18154,18220,18153,18216
2022/2/21,11:00:00,18215,18235,18201,18203
2022/2/21,11:15:00,18204,18212,18195,18204
2022/2/21,11:30:00,18203,18217,18183,18210
2022/2/21,11:45:00,18210,18213,18195,18196
2022/2/21,12:00:00,18196,18205,18185,18193
2022/2/21,12:15:00,18193,18203,18184,18202
2022/2/21,12:30:00,18201,18224,18201,18219
2022/2/21,12:45:00,18219,18233,18215,18220
2022/2/21,13:00:00,18220,18229,18210,18214
2022/2/21,13:15:00,18216,18242,18213,18214
2022/2/21,13:30:00,18215,18221,18206,18210
2022/2/22,08:45:00,17990,18068,17980,18052
2022/2/22,09:00:00,18051,18064,17913,17925
2022/2/22,09:15:00,17925,17975,17902,17923
2022/2/22,09:30:00,17924,17952,17892,17932
2022/2/22,09:45:00,17932,17934,17886,17906
2022/2/22,10:00:00,17904,17935,17888,17914
2022/2/22,10:15:00,17913,17920,17860,17864
2022/2/22,10:30:00,17863,17873,17840,17848
2022/2/22,10:45:00,17849,17856,17811,17822
2022/2/22,11:00:00,17823,17826,17773,17793
2022/2/22,11:15:00,17793,17841,17791,17828
2022/2/22,11:30:00,17828,17835,17803,17832
2022/2/22,11:45:00,17833,17843,17809,17817
2022/2/22,12:00:00,17817,17845,17816,17823
2022/2/22,12:15:00,17823,17868,17822,17864
2022/2/22,12:30:00,17864,17872,17846,17859
2022/2/22,12:45:00,17858,17879,17853,17877
2022/2/22,13:00:00,17878,17904,17866,17890
2022/2/22,13:15:00,17890,17953,17888,17906
2022/2/22,13:30:00,17906,17915,17875,17878
2022/2/23,08:45:00,17954,17963,17936,17946
2022/2/23,09:00:00,17946,17988,17945,17981
2022/2/23,09:15:00,17981,18016,17966,17997
2022/2/23,09:30:00,17997,18000,17956,17975
2022/2/23,09:45:00,17973,17988,17941,17986
2022/2/23,10:00:00,17987,18012,17981,18005
